"TS0268",1481.608749137266,-284880.87258701073,45.822486010154414,"LIMPARA"
"TS0267",1483.176721509802,-284881.48535884725,45.77350271561577,"LIMROD"
"TS0266",1483.0813868754012,-284884.360452394,45.8275415269981,"LIMROD"
"TS0265",1483.1387883757186,-284884.68763622607,45.88007009757543,"LIMPARA"
"TS0264",1483.1629675058955,-284882.8105950526,45.82194293879824,"LIMPARA"
"TS0263",1483.1802507509653,-284881.1182873193,45.83594255164383,"LIMPARA"
"TS0262",1481.8148951416301,-284880.93020774267,45.814170375624,"LIMPARA"
"TS0261",1481.864255211689,-284880.57068991294,45.873448735748624,I"
"TS0260",1482.9568320484284,-284880.53737323894,45.89127206603401,I"
"TS0259",1484.5859034184136,-284879.9507757099,45.88212851474663,I"
"TS0258",1484.5861289972215,-284879.94978610013,45.88243482776421,I"
"TS0257",1494.2052676256474,-284873.29119252175,45.60285839122413,"LIMTAP"
"TS0256",1493.8016747808508,-284872.797819831,45.616570847716716,"LIMTAP"
"TS0255",1493.5670865173036,-284872.67168016353,45.59409812108641,"LIMTAP"
"TS0254",1492.8481917545207,-284875.5406877513,45.693858545893946,"LIMTAP"
"TS0253",1492.5251851688645,-284877.631965932,45.71383397327951,"LIMTAP"
"TS0252",1491.710958410535,-284879.60918218887,45.748322255134184,"LIMTAP"
"TS0251",1489.6460943763902,-284882.153587427,45.83056889662505,"LIMTAP"
"TS0250",1487.0615695219697,-284884.0548311736,45.87830462215876,"LIMTAP"
"TS0249",1484.7030779395564,-284884.5623245854,45.85242777926751,"LIMTAP"
"TS0248",1483.2239748250906,-284884.7175720983,45.88151057125557,"LIMTAP"
"TS0247",1483.1996477299547,-284881.0422728389,45.83873166399181,"LIMTAP"
"TS0246",1484.575169918466,-284880.56503601855,45.82892793295492,"LIMTAP"
"TS0245",1486.584190961708,-284879.18677062733,45.80965226894488,"LIMTAP"
"TS0244",1487.979336252626,-284877.4156245554,45.778291122842425,"LIMTAP"
"TS0243",1488.2895644883347,-284875.7212152346,45.75738220025435,"LIMTAP"
"TS0242",1483.5433943134174,-284878.86352689326,45.86075533058821,"CANDSC"
"TS0241",1484.3600314788146,-284878.9786428633,45.84458718487473,"LIMTAP"
"TS0240",1482.2500472931915,-284876.5141846158,45.74660917552552,"LIMTAP"
"TS0239",1494.3001514473697,-284876.27704144653,45.86354510922473,"ARV"
"TS0238",1494.2408168928885,-284876.06934008986,45.844896101635555,"ARV"
"TS0237",1494.4723605833904,-284875.921997158,45.91271579396977,"ARV"
"TS0236",1487.8053303918334,-284884.2691691158,45.96069948396777,"CANDSC"
"TS0235",1486.270288119103,-284909.1488310865,44.858216731537105,"SOL"
"TS0234",1490.4456226939783,-284901.1995874505,45.224776776012526,"BANCO"
"TS0233",1491.0548347982424,-284901.4063166241,45.20361236504648,"BANCO"
"TS0232",1490.4792809953776,-284903.329920843,45.1517514611049,"BANCO"
"TS0231",1493.1577405033322,-284905.2026991607,45.052637914876115,"MD"
"TS0230",1493.2440099313678,-284905.6570930925,45.291172162074155,"CASAMUROSC"
"TS0229",1491.2941754259798,-284904.9985862152,45.04681602223893,"ARV"
"TS0228",1491.37439025242,-284904.83387769945,45.13199907872936,"ARV"
"TS0227",1491.5142233171243,-284904.84867661487,45.11084535534361,"ARV"
"TS0226",1486.8816084775651,-284907.65533979156,44.84026206940264,"GRELHA"
"TS0225",1484.1855240875077,-284908.43883860525,44.80443198708166,"GRELHA"
"TS0224",1484.0647386217806,-284908.23174699565,44.79554130850618,"GRELHA"
"TS0223",1482.8650284669452,-284905.02326398954,44.99299812663518,"COTA"
"TS0222",1479.6881973570698,-284903.33133656945,44.57567721358499,I"
"TS0221",1480.4859152354138,-284905.5966646092,44.60224685431501,I"
"TS0220",1481.3177614705376,-284901.6204927506,44.84372339835571,I"
"TS0219",1480.9146622013582,-284900.2823216134,44.682848379661664,I"
"TS0218",1480.0115684566015,-284898.8262187636,44.589848542377425,I"
"TS0217",1478.259893017229,-284897.91873505194,44.387587261721755,I"
"TS0216",1478.4622025795863,-284897.31333220575,44.055233727034505,I"
"TS0215",1479.8937698811374,-284898.05886655115,44.417660361511714,I"
"TS0214",1481.0662235249524,-284898.9422035243,44.67405924352135,I"
"TS0213",1481.7380696098442,-284900.4305581201,44.890463595269,I"
"TS0212",1482.4663596739979,-284901.6387080307,45.00431955960586,I"
"TS0211",1481.8510330482773,-284901.59989715845,45.079706478883516,"PIN"
"TS0210",1482.1228034926323,-284901.6698666378,45.115410333073356,"PIN"
"TS0209",1482.3370502080127,-284901.9801464011,45.06571642790734,"PIN"
"TS0208",1482.7137782020227,-284900.72338702367,44.93644531241181,F"
"TS0207",1483.772213926113,-284899.57424192486,44.923042824404696,F"
"TS0206",1483.0783760405786,-284898.76675014244,44.81611574157339,F"
"TS0205",1482.1296224093871,-284899.8896108596,44.802790897854806,F"
"TS0204",1481.4108110219597,-284899.02446948865,44.706446977908215,F"
"TS0203",1482.3677232394018,-284897.98225613555,44.70667091060535,F"
"TS0202",1481.5000162620422,-284897.1049876769,44.54873830044462,F"
"TS0201",1480.6002127489219,-284898.28266328643,44.516499175842235,F"
"TS0200",1479.6855439317337,-284897.79171797214,44.322653815794425,F"
"TS0199",1480.4636488408364,-284896.35586492176,44.34249296530671,F"
"TS0198",1478.762658933756,-284897.25705860415,44.07799117229038,F"
"TS0197",1479.5034661443203,-284895.7626154983,44.16586315887736,F"
"TS0196",1446.335378633378,-284926.8356381733,37.613702783543076,"FECHO"
"TS0195",1490.6548221749783,-284904.0709209204,45.12623269808812,"BANCO"
"TS0194",1488.8017988180497,-284904.85751999496,45.06636723453432,"BANCO"
"TS0193",1489.0454402660225,-284905.4932534957,45.064974309593865,"BANCO"
"TS0192",1484.6172111215133,-284896.7829008358,45.21096387845324,"BANCO"
"TS0191",1486.5722642382557,-284897.1128661469,45.3504623230195,"BANCO"
"TS0190",1486.7024540153207,-284896.4551971767,45.33940979443404,"BANCO"
"TS0189",1486.0807678147553,-284895.48442342697,45.35969481161672,"SINALVERTICAL"
"TS0188",1487.6851776151248,-284893.2195832402,45.856661701673865,"CANDSC"
"TS0187",1488.1308145658081,-284889.166559107,46.15386690722496,"CANDSC"
"TS0186",1487.8378795021179,-284887.76427915477,45.82773973035988,"REGA250"
"TS0185",1487.8270211820318,-284886.55902005127,45.878748890282054,"REGA180"
"TS0184",1487.702677049085,-284886.427997794,45.76214143298103,"REGA"
"TS0183",1487.529945828605,-284886.00285870105,45.78598982320956,"REGA"
"TS0182",1487.8060419123258,-284885.8915644275,45.755535669294275,"REGA"
"TS0181",1486.9530395916345,-284885.2574558357,45.97985803560764,"ARV"
"TS0180",1486.779219468366,-284885.228838307,45.96334542561876,"ARV"
"TS0179",1486.7544117832888,-284885.03592457715,45.98350218937521,"ARV"
"TS0178",1484.9491661420657,-284895.3284979926,45.3109663948885,"PIN"
"TS0177",1484.6630286019688,-284895.1202452615,45.24215226663182,"PIN"
"TS0176",1484.8513250915325,-284895.02878959465,45.29344908015361,"PIN"
"TS0175",1489.3533435153543,-284882.82150950836,45.847524770186276,"PASSEIO"
"TS0174",1488.475817741115,-284883.541889438,45.86128336508341,"PASSEIO"
"TS0173",1489.0557491484929,-284890.7359342339,45.660539409026384,"PASSEIO"
"TS0172",1487.3318725315557,-284898.3486026041,45.30014095428302,"PASSEIO"
"TS0171",1485.7576255973527,-284905.4110245176,44.954726931974825,"PASSEIO"
"TS0170",1486.8695854107573,-284907.6018334141,44.85933918619218,"PASSEIO"
"TS0169",1490.6744960215342,-284890.8073009841,45.66195455375201,"PASSEIO"
"TS0168",1489.9602916559957,-284882.0843019704,45.82757336163602,"PASSEIO"
"TS0167",1496.3692640399647,-284882.1418996554,45.775428225973165,"PIMENTEIRA"
"TS0166",1496.7200016522524,-284882.07833493926,45.793946054967236,"PIMENTEIRA"
"TS0165",1496.7070150249997,-284882.3413002588,45.802799875327594,"PIMENTEIRA"
"TS0164",1493.9015975626073,-284882.1097340105,45.83551392981225,"PIMENTEIRA"
"TS0163",1494.0775515436615,-284882.51607698464,45.88650873270825,"PIMENTEIRA"
"TS0162",1493.8216669332985,-284882.6736321465,45.84780101412342,"PIMENTEIRA"
"TS0161",1496.7709294649858,-284888.8689694574,46.016090720290364,"ARV"
"TS0160",1496.7575411047396,-284888.85689009377,46.01206973979241,"ARV"
"TS0159",1496.675488821113,-284888.68787824374,46.03098395921474,"ARV"
"TS0158",1494.2694995934573,-284885.7854430311,45.89583950108353,"CASUARINA"
"TS0157",1494.2247156617805,-284885.5820593493,45.93213728572987,"CASUARINA"
"TS0156",1494.0474803433672,-284885.75161526055,45.883753190785,"CASUARINA"
"TS0155",1495.670484619335,-284888.4627044929,45.9867728671429,"CASUARINA"
"TS0154",1495.5042581042499,-284888.39865248394,45.96137817745954,"CASUARINA"
"TS0153",1495.6024181983032,-284888.2027905677,45.96549399328579,"CASUARINA"
"TS0152",1496.083297497832,-284886.219601697,45.97471226008512,"CASUARINA"
"TS0151",1496.0291394566736,-284886.64108219935,45.96888492337436,"CASUARINA"
"TS0150",1496.44558499664,-284886.700445008,46.00816835416337,"CASUARINA"
"TS0149",1495.4040944810654,-284896.42699320125,46.28275885122172,"CX"
"TS0148",1495.9367966622724,-284896.4152683145,46.35465787552558,"CX"
"TS0147",1495.9360409361311,-284896.95454324567,46.36232888826464,"CX"
"TS0146",1496.4480299750237,-284893.38682631106,46.11987693757557,"CASUARINA"
"TS0145",1496.2401658826086,-284893.615976288,46.103601473253356,"CASUARINA"
"TS0144",1496.3983858500453,-284893.8987074678,46.169092447290836,"CASUARINA"
"TS0143",1496.2713056248176,-284895.5465080673,46.10471363760462,"CASUARINA"
"TS0142",1496.0957831629805,-284895.6961296898,46.143575512651026,"CASUARINA"
"TS0141",1496.2384366839722,-284895.8627206272,46.150095809712454,"CASUARINA"
"TS0140",1496.2099060467874,-284898.0383084728,46.30111418427955,"CASUARINA"
"TS0139",1495.9972424427954,-284898.3058333499,46.273036074388045,"CASUARINA"
"TS0138",1496.29384867752,-284898.55426404695,46.30404458319367,"CASUARINA"
"TS0137",1496.8462328129528,-284900.54179768654,46.371629784878046,"CASUARINA"
"TS0136",1496.5371506671677,-284900.5750446612,46.30900594885898,"CASUARINA"
"TS0135",1493.96172772472,-284903.9240658557,46.46157802478199,"CASUARINA"
"TS0134",1494.0403386758207,-284903.8172354499,46.4608887807147,"CASUARINA"
"TS0133",1494.1495377988886,-284903.83444639324,46.44900777211044,"CASUARINA"
"TS0132",1496.925990197633,-284902.96779802203,46.440879359061434,"CASUARINA"
"TS0131",1496.5595605572357,-284903.31576610915,46.41229422213813,"CASUARINA"
"TS0130",1496.8438194041196,-284903.75758668524,46.47569752681721,"CASUARINA"
"TS0129",1496.2437348880087,-284905.0728863591,46.45262378459597,"CASA"
"TS0128",1496.1699976556686,-284904.7562147671,46.420093273565335,"CASA"
"TS0127",1492.3824608249383,-284901.2858749336,46.57818119215446,"MD"
"TS0126",1493.6158509682352,-284905.5104356236,46.56418479139993,"MD"
"TS0125",1492.4711982027336,-284901.04025126377,46.33450944626998,I"
"TS0124",1492.8545911117405,-284899.7841588129,46.28840419318712,I"
"TS0123",1493.6397931928507,-284897.75201186776,46.25970737324933,I"
"TS0122",1494.0520079968653,-284895.4016550027,46.21685231093808,I"
"TS0121",1493.5165742780475,-284893.0995749638,45.848070051186106,I"
"TS0120",1491.4102854616692,-284893.5877608935,45.662764906720106,I"
"TS0119",1491.93711901556,-284901.47449733794,45.26564716785194,I"
"TS0118",1491.6114260034992,-284901.00016699283,45.24562690094601,I"
"TS0117",1491.6721662475827,-284899.74482168054,45.37405926105627,I"
"TS0116",1491.8042511457897,-284897.8822838686,45.452547023649885,I"
"TS0115",1492.9893232838585,-284895.4037166365,45.613400966809806,I"
"TS0114",1492.6166778248325,-284894.3437351419,45.66217045195343,I"
"TS0113",1491.5273044605792,-284894.67903904413,45.598680452318455,I"
"TS0112",1487.108234521776,-284907.6897480997,44.869705217307285,"CASA"
"TS0111",1486.7799269295783,-284908.30290935247,44.8485355186074,"CASA"
"TS0110",1486.780335135547,-284908.30288218264,44.84894415913902,"CASA"
"TS0109",1486.7798589503627,-284908.9890195585,44.85013387916547,"CASA"
"TS0108",1484.3656179583738,-284909.42348844564,44.847056984788544,"CASA"
"TS0107",1484.0927259686366,-284908.04567433434,44.80058990815756,"CASA"
"TS0106",1483.4788115475696,-284906.9495241091,45.02536192425287,"CASA"
"TS0105",1482.73906919198,-284906.259011745,45.045277804695786,"CASA"
"TS0104",1481.1813241789698,-284905.69483173406,44.80364262571679,"CASA"
"TS0103",1480.3704418174386,-284905.733783882,44.51728919437867,"CASA"
"TS0102",1479.279575844797,-284906.06717029744,43.71522531226801,"CASA"
"TS0101",1478.6048775670724,-284906.529114306,43.51003119187472,"CASA"
"TS0100",1477.817000796798,-284907.5200482875,43.243614477974376,"CASA"
"TS0099",1477.3761883897143,-284908.5257510182,43.1190168398681,"CASA"
"TS0098",1476.3727759719288,-284909.3039680227,43.06952076303003,"CASA"
"TS0097",1475.7971525618514,-284909.38644665066,42.908928835356484,"CASA"
"TS0096",1472.780264823637,-284909.5912689004,42.43136096329224,"CASA"
"TS0095",1471.4218141610672,-284909.6919374383,42.069379690822934,"CASA"
"TS0094",1470.8945920417516,-284909.7167592057,41.58447953988157,"CASA"
"TS0093",1468.9042969492107,-284909.82428297825,41.267168561899936,"CASA"
"TS0092",1463.5004608915895,-284892.79973292776,40.641500206747715,"COTA"
"TS0091",1464.8440111330492,-284896.4013796546,40.51722883398038,"COTA"
"TS0090",1468.633553017336,-284893.90491380397,42.14204487987135,I"
"TS0089",1470.3360840528705,-284891.2288591676,43.03250839270962,"COTA"
"TS0088",1471.3875803544508,-284887.1115048279,43.97979152500669,"COTA"
"TS0087",1467.9759035717846,-284885.96882011386,43.57135047074971,"COTA"
"TS0086",1472.840542248456,-284889.9836684548,44.146212381536415,"PIN"
"TS0085",1472.9166329088039,-284889.67235764366,44.22124424132888,"PIN"
"TS0084",1472.5744184430089,-284889.5704771911,44.11914486228985,"PIN"
"TS0083",1446.335025684695,-284926.83293417416,37.62070804003987,7"
"TS0082",1451.5243650412833,-284894.77458223415,40.05333202755633,I"
"TS0081",1451.196848992965,-284896.9277986763,40.09451232514819,I"
"TS0080",1449.0685855201464,-284902.50978900783,40.34611908435654,I"
"TS0079",1444.7602109324423,-284912.2324768977,40.324221399625046,I"
"TS0078",1442.7979450896285,-284917.43349889084,40.3578446232333,I"
"TS0077",1441.9752400353182,-284918.26282580406,40.194248681985066,I"
"TS0076",1450.8475165956052,-284917.0612562753,41.229033567658256,"CASA"
"TS0075",1450.5989649456656,-284917.7829172796,41.2234507231413,"CASA"
"TS0074",1449.7504135058618,-284916.5094119596,40.67106689675519,"CASA"
"TS0073",1449.7475777625616,-284916.6148017421,40.6484141946302,"CASA"
"TS0072",1449.8097457020358,-284916.70238556876,40.684864479107965,"CASA"
"TS0071",1450.0338038364562,-284916.792567836,40.688892846562844,"CASA"
"TS0070",1449.8071249398224,-284917.4936295747,40.694267316281646,"CASA"
"TS0069",1449.2622779887022,-284917.3197482965,40.67352589797867,"CASA"
"TS0068",1449.1831599935515,-284917.326429112,40.67068336086519,"CASA"
"TS0067",1449.1110460372936,-284917.37514999823,40.67229457345664,"CASA"
"TS0066",1448.1022522482474,-284920.104493751,40.66506001261948,"CASA"
"TS0065",1448.0961750305917,-284920.1523425603,40.68327324636085,"CASA"
"TS0064",1448.1364427200442,-284920.2172023689,40.693301813401476,"CASA"
"TS0063",1448.4069162443946,-284920.3667483801,40.695430720409206,"CASA"
"TS0062",1448.1293811072946,-284921.0470446725,40.716175407644144,"CASA"
"TS0061",1447.6191944945645,-284920.8670820859,40.68443760608707,"CASA"
"TS0060",1447.5213786620095,-284920.8835513192,40.6834966475215,"CASA"
"TS0059",1447.4690097972855,-284920.92217863863,40.660748465269734,"CASA"
"TS0058",1446.4584230184737,-284923.6161322214,40.70740427126021,"CASA"
"TS0057",1446.4596806582451,-284923.6836467318,40.72048763862626,"CASA"
"TS0056",1446.487999387303,-284923.7366980116,40.71699725852934,"CASA"
"TS0055",1446.3933770961135,-284924.03070969234,40.719717047384606,"DEG-"
"TS0054",1446.8082038171399,-284924.18709857936,40.72872182727873,"DEG-"
"TS0053",1447.4973683185215,-284924.8423483648,40.75917543930071,"CASA"
"TS0052",1447.3966368940962,-284925.3614787043,40.78636916837766,"CASA"
"TS0051",1447.377098819806,-284926.7561686897,40.86580091320558,"CASA"
"TS0050",1447.8835778783584,-284928.2441673979,41.02236586638841,"CASA"
